timestamp,id,link,caption,author,network,likes
10/28/16 15:00,3280080,https://facebook.com/217926015008110/posts/942832435850794,Liberty Bill\n AS (a LiberBill\n Hillary almost got another!\n Fox News Alert\n @foxnews alert\n BREAKING NEWS:\n GOP VP nominee\n Mike Pence's plane\n VNEWS skids off runway at\n 8:02 PM 27 Oct 16\n Not today satan. Not today,2.17926E+14,facebook,22
10/5/16 0:42,2762167,https://facebook.com/172818499500603/posts/1133018170147293,wA Chicago nail. Tribune\n u ribune\n PENCE DEFEATS KAINE\n Indicated Sule fkuk Lauda,1.72818E+14,facebook,22
11/25/15 23:04,163592,https://facebook.com/145380305523723/posts/988456847882727,IF YOU STAND WITH GOVERNOR PENCE AND\n THANK HIM FOR STANDING UP FOR AMERICANS,1.4538E+14,facebook,22
12/15/14 15:31,2549615,https://facebook.com/233127320123454/posts/538940696208780,"beyonce scock andrewquoi\n penice.\n was addicted to soap once\n m clean now\n STOP\n 305,684 notes\n Source pence",2.33127E+14,facebook,22
10/28/16 2:29,3423802,https://facebook.com/123929004309642/posts/1183518755017323,COME ON MIKE PENCE!\n Hang in there!,1.23929E+14,facebook,23
10/18/16 17:32,2971504,https://facebook.com/340862132747401/posts/653109128189365,TRUMP\n PENCE,3.40862E+14,facebook,23
10/6/16 3:30,3327208,https://facebook.com/248520482005919/posts/545387355652562,"Hillary Clinton\n Follow\n @Hillary Clinton\n If Trump's decisiveness in choosing Mike\n Pence as his running mate is any indication,\n he'll be great at making hard decisions as\n president.",2.4852E+14,facebook,23
10/25/16 18:54,3265418,https://facebook.com/410154192380251/posts/1235151696547159,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",4.10154E+14,facebook,24
10/8/16 19:30,2823692,https://facebook.com/179984082164349/posts/718533061642779,MIKE PENCE LOOKS LIKE\n AMIKEPENCELOOKSLIKE\n HE'S GRABBED A PUSSY\n OR TWO IN HIS DAY,1.79984E+14,facebook,24
10/17/16 0:30,3216609,https://facebook.com/422169184529965/posts/1138712679542275,"Just five hours to go\n until tonight's debate between\n UM ke Pence and ""Who?""\n 1 1",4.22169E+14,facebook,25
10/16/16 1:12,2879213,https://facebook.com/1922635264630097/posts/2029747157252240,"M Party-Nominated Offices\n e party label accompanying the name, a candidate for\n Write-in Candidates\n voter is entted to cast a vote for a qualfied write-in canddato\n ofoe The Ist of qualified write-in anddates\n posted at\n dyspro to election day. The is also available at the polling places.\n PRESIDENT AND VICE PRESIDENT\n JILL STEIN, President\n Green\n AJAMUBARAKA Voe President\n HILLARY CUNTON, for President\n 11 O\n TM KAINE, for President\n Peace and Freedom\n GLORIA ESTELA LA RIVA, for President\n DENNISJ BANKS, for Vice President\n DONALDJTRUMP, lor President Republican, American Independent\n MICHAEL R. PENCE, Voe President\n GARY JOHNSON, President\n BILL WELD, for Vice President\n in which candidates names appear on ballot is determined by a ran\n d the aphabet. AddioraM, candidates for lederal, most state and\n itions, or ""rotate. This prevents a speafic candidates name from awans\n CONTINUE VOTING ON NEXT PAGE",1.92264E+15,facebook,25
10/24/16 13:34,3373064,https://facebook.com/340862132747401/posts/656557951177816,PEARL HARBOR SURVIVOR\n VOTING ON 11/8/16 FOR:\n #Trump Pence 16\n #MAGA!\n rump. Corm,3.40862E+14,facebook,27
10/15/16 23:03,2882099,https://facebook.com/146932852086025/posts/1038234152955886,"Make no mistake ladies:\n Trump may be the face\n of your rapist, but\n Pence is every judge who\n made sure he got away\n with it",1.46933E+14,facebook,27
10/7/16 16:05,3001667,https://facebook.com/178138795555954/posts/1126445257391965,Mike Pence worked as a local Talk Radio host and\n described himself as Rush Limbaugh on decaf.\n That's interesting. I didn't know caffeine\n was the active ingredient in Oxycontin.,1.78139E+14,facebook,27
10/5/16 12:30,2699863,https://facebook.com/107699875915002/posts/1298705590147752,"Mike Pence, Trump apologist, safe guarding\n moral depravity, dutifully defending the\n indefensible with a firm southern draw and a\n smile. The authority of his arguments grounded in\n myth, falsehood and prayer. He puts on a good\n show. He's a calming force to right-wing\n Christians that eat it up like they do cures your\n doctor doesn't want you to know about.\n HOSTILE POLITICS",1.077E+14,facebook,27
10/30/16 12:12,3389744,https://facebook.com/1479993452327088/posts/1730552523937845,"WI\n WESTERN\n CHARLOTTE\n JOURNALISM\n 1:21 PM ET\n Mike Pence\n It's A Choice Between Two Futures,\n Not Between Two People\n dent, Inc.\n PENCE: IT'S BEEN AN\n NEWS\n INTERESTING FEW DAYS\n FOX NEWIS ALERT\n LIVE\n NS AS SOME RIVERS ARE PREDICTED TO CREST FRI\n STORM, S&P\n 2166.37",1.47999E+15,facebook,28
10/26/16 0:45,3180963,https://facebook.com/362764490431549/posts/1288209954553660,I WILL BE VOTING\n TRUMP/PENCE ON Nov. 8TH\n LIKE & SHARE IF YOU\n WILL BE TOO,3.62764E+14,facebook,28
10/10/16 16:51,2987349,https://facebook.com/545133695515224/posts/1414275481934370,340\n Clinton/Kaine\n WAA\n 12\n OR\n NV\n 55\n AK\n 340 Clinton\n NM\n ND\n MN\n 10\n NE\n KS\n OK\n HI\n Trump Pence 198\n 198 Trump\n NE21 VT NH\n E1\n 10\n 11\n 16\n PA\n OH\n IL IN 18\n 20 11\n VA\n KY\n Mo\n 13\n 10\n TN\n AR\n AL\n GA\n MS\n DE\n 16\n 10,5.45134E+14,facebook,28
10/29/16 2:10,3373423,https://facebook.com/307455709370300/posts/1135005813281948,"INDIANA GROUP REGISTERS 45,000 NEW\n MIKE PENCE'S STATE TROOPERS\n RAID OFFICE AND CONFISCATE ALL\n THEIR VOTER REGISTRATIONS",3.07456E+14,facebook,29
10/27/16 15:28,3234842,https://facebook.com/428166513870081/posts/1294245430595514,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",4.28167E+14,facebook,29
10/12/16 21:02,2963538,https://facebook.com/201009096733837/posts/722539901247418,"George Takei @George Takei\n 4h\n You know, Pence's argument once put me\n and my family into an Internment camp on the\n grounds they ""couldn't be certain"" of our\n loyalty Shame\n Zach\n @Zach Brimhall\n @George Takei actually it was the\n Democratic President that put your family\n there during WWII.\n 7:03 PM 4 Oct 2016 from South Jordan, UT",2.01009E+14,facebook,30
10/5/16 2:24,3345029,https://facebook.com/316222638454673/posts/1130741650336097,"Trump pence noun\n An almost unbelievable\n Combination of hot aired\n inauthenticity and cold-\n eyed sanctimoniousness.\n Usually used as an insult,\n but ironically considered\n a positive by some people.\n FB.COM/MACLEODCARTOONS",3.16223E+14,facebook,30
10/30/16 6:28,3375323,https://facebook.com/1089660871073245/posts/1180919871947344,MIKE PENCE OR TIM KAINE\n WILL BE A\n HEARTBEAT\n AWAY\n FROM BECOMING\n WHO DO YOU TRUST WITH AMERICA'S\n CHILDREN AND THE NATION'S FUTUREp\n PLEASE LIKE &SHARE IF YOUR ANSWER IS PENCE,1.08966E+15,facebook,31
10/28/16 0:43,3284825,https://facebook.com/454705057988334/posts/990560954402739,NOW V\n LIVE: MIKE PENCE'S PLANE Fox 10\n LaGuardia Airport Republican VP Nominee's plane has slid off runway,4.54705E+14,facebook,31
10/5/16 19:51,2703117,https://facebook.com/535790093105308/posts/1381006405250335,"a Melissa McEwan\n @Shakes tweetz\n Pence is so, so scary and extreme.\n He's got such contempt for\n marginalized people. Please don't\n mistake ""civility"" for decency.\n Please.",5.3579E+14,facebook,31
9/19/16 23:08,3427948,https://facebook.com/109161759192834/posts/1003113896464278,"Mike Pence Reveals His VP Role Model\n ""I frankly hold Dick Cheney in really\n high regard in his role as vice\n president and as an American.""\n Trump's vice presidential pick Mike Pence,\n when asked who his role model as vice\n president would be (ABC News, 9/18/16)\n Lied about weapons of mass destruction in Iraq\n Lied about Iraq's involvement in 9/11\n Profited from war and did business with enemies\n of the US as CEO of Halliburton\n Instituted and defended an illegal torture regime\n Said of his five Vietnam deferments, ""I had other\n priorities in the sixties than military service.""\n 0uted an undercover CIA operative to get\n revenge on her husband\n Shot his friend in the face\n Left office with a 13% approval rating",1.09162E+14,facebook,31
8/4/16 4:53,1790339,https://facebook.com/1507598969537495/posts/1604881866475871,"TRUMP PENCE 2016\n I WANT YOU TO\n I'M A RICH\n DRAW ME A\n MAN, MIKE\n PICTURE, MIKE\n PENCE. I HAVE\n PENCE. OF\n NORMAL THAT\n MEN\n AUSTIN POWERS\n AND SHREK\n CANNOT\n PASSIONATE LY\n UNDERSTAND\n KISSING\n a\n DISGUSTING!\n WHY DID YOU\n DRAW THAT?\n YOU MUST BE\n PUNISHED. THE\n PUNISHMENT is\n YOU HAVE TO\n EAT THAT\n PICTURE.\n THIS IS\n THE MOST\n EROTIC THING\n I'VE SEEN.\n ONEGIANTHAND COM",1.5076E+15,facebook,31
10/6/16 2:04,3328437,https://facebook.com/376185864804/posts/10154587818374805,"SAID, DIDN' T HE KIND OF CREATE\n AN\n PPER\n 2nd PRESIDENTIAL DEBATE\n RACE FOR THE WHITE HOUSE\n PENCE DENIES TRUMP SAID THINGS HE SAID CNN\n NAS\n 26.36\n JTERRES LED U.N.'s REFUGEE AGENCY FROM 2005 TO 2015 AND IS cREDITE THE LEAD\n TOSHIBA",3.76186E+11,facebook,32
10/8/16 23:55,2820978,https://facebook.com/151282551691498/posts/716031935216554,"THINK TRUMP WOULD BEADISASTER FOR WOMEN?\n MEET MIKE PENCE.\n DONALD TRUMP's\n Believes mothers shouldn't\n work because it harms children\n X Tried to force women in Indiana\n to have funerals for fetuses\n following abortions or miscarriages\n Tried to shut down Planned\n Parenthood in Indiana AND\n to defund it nationwide\n Voted against equal pay for women\n opposed paid family\n leave while in Congress\n These attempts were stopped by federal\n judges-so let's not give them the ability to\n nominate Supreme Court justices, ok?\n ultraviolet\n ACTION\n SHARE to keep Trump and Pence out of the White House",1.51283E+14,facebook,33
10/5/16 3:23,3345166,https://facebook.com/319599904762196/posts/1130298497025662,"Top Conservative Cat\n Following\n @Tea Party Cat\n Mike Pence: ""Hillary is running a campaign of\n insults, unlike Trump's positive message of\n Mexican rapists and fat Miss Universes.""\n #VPDebate H\n RETWEETS\n KES\n 533\n 715\n 6:46 PM 4 Oct 2016\n 533\n 715",3.196E+14,facebook,34
10/25/16 15:26,3173287,https://facebook.com/455410617809655/posts/1525443270806379,"Trump Bigty Confident That His Closing Strategy\n Is the BestAnd Most WinningestStrategy Ever\n With just two weeks to go until election day...\n Mike Pence is campaigning in UTAH,\n where Mitt Romney beat Barack\n Obama by 48 POINTS in 2012 and\n which has not voted Democratic\n since 1964.\n Meanwhile Donald Trump will be making\n an appearance at his hotel opening in\n WASHINGTON D.C., where Barack Obama\n beat Mitt Romney by 84 POINTS in 2012,\n and which has NEVER voted Republican.\n If I don't win\n D.C., it's proof that the\n election is rigged!",4.55411E+14,facebook,35
10/23/16 4:51,3098574,https://facebook.com/364293013580797/posts/1341365722540183,"Mike Pence's lie: ""The Clinton\n Foundation spends less than 10 cents\n on the dollar on charitable causes.\n The truth: that's a huge lie.\n According to Politifact, the\n Clinton Foundation spends about\n 87% of its money on programs.\n Charity watch gives it an A+ and\n calls it a ""gold standard"" charity.\n OCCUPY DEMOCRATS",3.64293E+14,facebook,35
10/16/16 18:50,2860005,https://facebook.com/1424950364486907/posts/1674241012891173,"Tweet\n #LiberalProgress\n @Liberal Prog\n As a matter of fact, Hillary is using\n something that enhances her\n performance at debates\n @mike pence.\n It's called intelligence.\n 10/16/16, 1:57 PM\n III VIEW TWEET ACTIVITY\n 3 RETWEETS\n 3 LIKES",1.42495E+15,facebook,35
10/5/16 20:00,3333569,https://facebook.com/376185864804/posts/10154586811814805,Mississippi 1962\n @mississippi 1962\n Mike Pence is the Joe Paterno of the\n Trump campaign\n Mike Pence Is Key to Donald Trump's\n Biggest Con\n newrepublic com,3.76186E+11,facebook,36
10/5/16 18:15,3334977,https://facebook.com/376185864804/posts/10154586787009805,"WET TEE\n RIGHT\n EJ Dionne\n WENT\n WRONG\n @EJDionne\n More on\n #VPDebate\n ThePlumLineGS: it's a lot easier to\n pretend #Trump never said...things\n than to defend them.""\n Mike Pence just revealed the core weakness\n of Trump's candidacy\n washingtonpost.com",3.76186E+11,facebook,36
10/10/16 15:20,2751037,https://facebook.com/158782804297593/posts/650930115082857,Mike Pence,1.58783E+14,facebook,37
10/5/16 7:04,3344325,https://facebook.com/1487357074911723/posts/1666393840341378,"""We will win because we are\n running on the issues facing\n this country, and because we\n are leveling with the\n American people about the\n stakes and the choice.""\n -Gov. Mike Pence",1.48736E+15,facebook,37
10/23/16 2:11,3091194,https://facebook.com/329797487112046/posts/1139982166093570,333 Clinton/Kaine\n Trump/Pence 205\n 333 Clinton\n 205 Trump\n 270 Electoral Votes Needed To Win (Create Your Own Map)\n WA\n NE2 VT NH\n 12\n ME\n MT\n ND\n MN\n OR\n 10\n NY\n 29\n MA\n 10\n 16\n PA\n IA\n NV\n NE\n OH\n UT\n 18\n co\n 20 11\n 51 VA\n CA\n KS\n CT\n MO\n 13\n 55\n NC\n 15\n NM\n OK\n sc\n 14\n MS AL\n AL GA\n DE\n TX\n 38\n MD\n AK\n 10\n DC\n M6\n 00,3.29797E+14,facebook,38
10/7/16 0:52,3308883,https://facebook.com/252706181575060/posts/607846349394373,mike pence always looks like\n the hobby lobby cashier just\n told him happy holidays\n instead of merry christmas.\n Glad Stork\n The,2.52706E+14,facebook,38
10/6/16 6:11,2704948,https://facebook.com/115468065142899/posts/1221521411204220,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",1.15468E+14,facebook,39
10/5/16 12:42,2703122,https://facebook.com/535790093105308/posts/1380560671961575,"THIS GOOD\n NATURED MAN,\n GENTLE AND KIND\n BUT FIRM, IS A\n CALMING FORCE\n TO RELIGIOUS\n ZEALOTS AND\n HARD-RIGHT\n CONSERVATIVES\n KINDLY ASSURING\n THEM THAT\n BIGOTRY IS\n ACCEPTABLE AND\n BIGOTS ARE\n GOOD PEOPLE.\n REASONABLE PEOPLE UNITE\n Governor Pence",5.3579E+14,facebook,39
10/7/16 1:58,3305022,https://facebook.com/116964078408066/posts/951019621669170,IAP\n Mike Pence's record\n on women's health\n is horrifying\n THE ALE PARTY,1.16964E+14,facebook,40
10/5/16 1:50,3345442,https://facebook.com/116964078408066/posts/949442685160197,"TAP\n If you're too busy to catch\n the debate, no worries...\n the GOP declared victory for\n Mike Pence, two hours ago.\n THE ALE PARTY",1.16964E+14,facebook,41
10/10/16 14:59,2802046,https://facebook.com/166457496711400/posts/1273128932710912,"This is James Byrd.\n He was killed by three white\n supremacists who dragged\n his body behind their pickup\n truck for three miles.\n This is Matthew Shepard.\n Matthew was killed by homophobes\n who beat him, tortured him, and left\n him alone in the wilderness to die.\n This is Mike Pence\n GOP nominee for Vice-President.\n n 2009, after passing both houses of Congress,\n with bipartisan support, President Obama signed\n The Matthew Shepard & James Byrd, Jr.\n Hate Crimes Prevention Act.\n Mike Pence voted against it.\n UNITEWOMEN ORG\n KnowYourCandidates\n ACTION",1.66457E+14,facebook,42
10/7/16 17:43,2837210,https://facebook.com/176963112316463/posts/1308328785846551,"Green Party US\n @Green PartyUS\n While\n @mike pence/ atimkaine\n out\n warmonger the other remember\n @ajamubaraka is the only VP candidate\n who served in the military.\n SAME F**KING\n VPDebate\n DIFFERENCE\n 10/4/16, 5:47 PM\n PEOPLE OVER\n POLITICS",1.76963E+14,facebook,42
7/22/16 4:23,1556684,https://instagram.com/p/BIJnQydBWvz,THAT MOMENT IGO IN FOR A KISS\n WHEN IM ON A DATE\n @DODGERMEMES\n Inside\n AN NATIONAL CONVENTION\n INS PENCE ON STAGE AT CONVEN\n BLICAN NATIONAL CONVENTIO\n VIZIO,353456516,instagram,42
10/12/16 8:21,3256037,https://facebook.com/410154192380251/posts/1222559237806405,"Memo to Conservative Christians:\n You were easily persuaded by the\n racist conspiracy that the first\n black President was an illegal,\n Kenyan Muslim because you're\n totally not racist. Now, your\n support of Donald Trump finds you\n locking arms with the Alt-Right,\n the white nationalists and\n nativists, gladly giving your\n Christian stamp of approval to\n extraordinary foolishness,\n misogyny and bigotry. You can\n play it like Mike Pence, avoid,\n deny and lie, but we see you.\n HOSTILE POLITICS",4.10154E+14,facebook,44
10/7/16 22:45,2725495,https://facebook.com/428166513870081/posts/1274923309194393,"MIKE PENCE TRIES TODISPROVEEVOLUTION\n LIVE\n REP MIKE PENCE\n GSPAN\n R-Indiana\n US House\n BY SAYING EVOLUTION IS JUST A THEORY""",4.28167E+14,facebook,46
10/6/16 3:07,3327433,https://facebook.com/248520482005919/posts/545382405653057,"occupy Democrats\n DUMP\n TRUMP\n 22 hrs\n Takei didn't hold back with these tweets.\n t George Takei\n Follow\n @George Takei\n Pence may try to seem like a good guy, but don't be fooled His\n record as governor on LGBT and women's rights is absolutely\n George Takei Just Destroyed Mike Pence In Epic\n Tweetstorm\n Takei didn't hold back with these tweets.\n I BY GRANT STERN\n OCCUPYDEMOCRATS.COM\n 524 Comments 5.6k Shares",2.4852E+14,facebook,46
10/28/16 14:12,3292083,https://facebook.com/370232673023322/posts/1190247817688466,"you CANT BLAME A GAL FOR TRYING.\n SORRY, MRS CLINTON\n THEY WERE STILL\n ABLE TO LAND\n PENCE'S JET-",3.70233E+14,facebook,47
10/9/16 1:17,2729827,https://facebook.com/134634416635454/posts/1037120569720163,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",1.34634E+14,facebook,48
10/11/16 18:09,3258762,https://facebook.com/152882864882714/posts/695668573937471,"""Media is so busy talking about\n what Donald Trump tweeted in\n the last 30 minutes, they haven't had\n the time to look into what the\n Clintons have been up to for the\n last 30 years.""\n Mike Pence",1.52883E+14,facebook,49
10/11/16 0:43,2764416,https://instagram.com/p/BLZybetD2rw,"troye sivan\n Otroyesivan\n TROYEALESSIAWILD\n smarturl.it/TSACWILD\n 2,935\n FOLLOWING\n 4.5M\n FOLLOWERS\n Tweets\n Media\n Likes\n In reply to Tyler Oakley\n Tyler Oakley @tyleroakley 6h\n gay conversion therapy is toxic & often deadly. your\n support of trump/pence sends a clear message to your\n LGBTQ+ friends & family.\n 6,090\n 2,401\n Tyler Oakley @tyleroakley 6h\n trump's running mate wants to fund anti-gay conversion\n therapy with tax dollars. voting for trump/pence is a direct\n attack on LGBTQ+ people.\n 10.3K\n 17.8K",2093017757,instagram,49
10/4/16 23:15,3345819,https://facebook.com/154142984621301/posts/1084853644883559,"NEVER FORGET THAT MIKE PENCE'S WAR ON\n WOMEN LED TO AN HIV OUTBREAK IN INDIANA\n THAT REQUIRED FEDERAL INTERVENTION.\n GROBANITES FOR\n PRESIDENT OEAMA\n When Pence became governor in 2013, Indiana continued to slash\n resources for women's health. By 2014, Planned Parenthood had\n been cut nearly in half from 2005 levels. Planned Parenthood was\n forced to close five of its smaller clinics, none of which had ever\n provided abortions, but they did provide STD testing. Soon, Scott\n County, Indiana, home of one of the closed clinics, became the\n hub of an enormous HIV outbreak.",1.54143E+14,facebook,49
10/12/16 17:27,3483853,https://facebook.com/235086849974878/posts/722900571193501,Trumb Pence 2016,2.35087E+14,facebook,51
10/5/16 23:51,2706484,https://facebook.com/339582719648/posts/10153468503474649,"Caissie St.Onge\n Caissie\n If Pence says anything that\n sounds like it makes sense,\n remember he signed a bill to\n require women to hold funerals\n for their miscarriages.\n 10/4/16, 6:32 PM",3.39583E+11,facebook,51
10/5/16 17:37,3335520,https://facebook.com/319599904762196/posts/1130825786972933,"Caissie St.Onge\n Caissie\n If Pence says anything that\n sounds like it makes sense,\n remember he signed a bill to\n require women to hold funerals\n for their miscarriages.\n 10/4/16, 6:32 PM",3.196E+14,facebook,51
10/28/16 1:02,3308313,https://facebook.com/1416409845316333/posts/1665817797042202,"SHARE\n JEZEBEL\n LIKE\n An October Surprise for Mike\n Pence's Dog: Death\n BY BRENDAN OCONNOR\n OCTOBER 26, 20164 40 PM\n Tragedy has befallen the Trump-Pence\n campaign, which was already struggling,\n and it comes in the form of that tiny, pup\n sized grim reaper who comes for all doggies\n eventually",1.41641E+15,facebook,52
10/10/16 5:21,2806432,https://facebook.com/428166513870081/posts/1277150068971717,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",4.28167E+14,facebook,52
9/16/16 1:08,2387270,https://facebook.com/1596509103942527/posts/1752064278387008,"Dave Thomason\n @dave thomason\n Why does Mike Pence always look\n like he's about to introduce\n legislation to outlaw the X-Men\n 9/15/16, 2:38 PM",1.59651E+15,facebook,52
10/31/16 22:00,3471711,https://facebook.com/176159989220336/posts/655185974651066,"Daniel Lin\n Following\n PENCE: I'm a man of faith. If it's wrong to help\n Trump become President, then God will tell me\n GOD:\n CBS News @CBSNews\n BREAKING: VP candidate Mike Pence's plane skids off runway at\n NYC's LaGuardia Airport cbsn.ws/2eX4Qdj\n RETWEETS\n LIKES\n 9,490 11,704\n 6:14 PM 27 Oct 2016",1.7616E+14,facebook,53
10/25/16 19:25,3158263,https://facebook.com/535790093105308/posts/1403463369671305,"REMINDER:\n Mike Pence is a proponent of\n gay conversion therapy, which uses\n taxpayer money to literally electrocute\n the gay out out of teenagers.\n CAFE",5.3579E+14,facebook,53
10/28/16 0:10,3332470,https://facebook.com/257291114393075/posts/987318808056965,"WHAT DDMKEPENCES PLANE\n Mike Pence's Plane Skids Off Runway\n While Landing At LaGuardia\n October 27, 2016 8:00 PM\n being clasically liberal\n presto\n Mike Pence speaks to close to 250 supporters at a rally at JWF Industries in\n Johnstown, Pennsylvania on October 6, 2016. (Photo by Jeff Swensen/Getty\n Images)",2.57291E+14,facebook,56
10/12/16 12:29,2774790,https://facebook.com/340862132747401/posts/649684011865210,NO MATTER WHATURUMDEMOVEARMGO I'll\n ONCHOR\n ELECTION!\n TRUMP/PENCE 2016,3.40862E+14,facebook,57
8/3/16 13:16,1778037,https://facebook.com/419493921582825/posts/537291046469778,"TRUMP-PENCE 2016\n I WANT YOU TO\n I'M A RICH\n DRAW ME A\n MAN, MIKE\n PENCE. HAVE\n PICTURE, MIKE\n NORMAL THAT\n MEN\n PENCE. OF\n AUSTIN POWERS\n AND SHREK\n PASSIONATELY\n UNDERSTAND\n KISSING\n a\n DISGUSTING!\n WHY DID YOU\n DRAW THAT?\n YOU MUST BE\n PUNISHED. THE\n PUNISHMENT is\n YOU HAVE TO\n EAT THAT\n PICTURE.\n THIS IS\n THE MOST\n EROTIC THING\n I'VE EVER\n SEEN.\n ONEGIANTHAND COM",4.19494E+14,facebook,57
10/19/16 16:33,3153202,https://facebook.com/410154192380251/posts/1229414703787525,"TRUMP AND PENCE BELIEVE THAT\n HILLARY CLINTON WAS TAKING\n PERFORMANCE ENHANCING DEBATE DRUGS.\n 'I THINK WE SHOULD TAKE A DRUG\n TEST PRIOR TO THE DEBATE\n SURE. I D ALSO LIKE TO REQUEST\n THAT YOU TAKE A COMPETENCY TEST,\n WORLD HISTORY, GEOGRAPHY, AND\n ARTICLES OF THE CONSTITUTION TESTS.\n AT THE VERY LEAST A PSYCH EVALUATION.\n BEST SCORE GETS THE\n PRESIDENCY.\n DAE\n AMERICAN NEwsX",4.10154E+14,facebook,62
10/9/16 13:59,3280041,https://facebook.com/316222638454673/posts/1134447883298807,THE CON FLIP FACING MIKE PENCE RIGHT NOW\n THE CHANCE\n THE\n TO BE HALF\n CHANCE TO BE\n VICE-PRESIDENT\n OF THE MOST\n DISASTROUS\n OF THE\n DEFEATED\n UNITED STATES\n TICKET IN\n OF AMERICA\n US HISTORY\n MACLEOD\n B.COM/MACLEODCARTOONS,3.16223E+14,facebook,62
10/29/16 13:15,3452591,https://facebook.com/1922635264630097/posts/2041140979446191,President\n Your vote for the candidates for United\n States President and Vice President shall\n be a vote for the electors supporting\n those candidates.\n Vote for One\n Republican\n Donald J Trump US President\n Mike Pence US Vice-President\n Democrat\n Hillary Clinton US President\n Tim Kaine US Vice-President\n Pacific GreenlProgressive\n Jill Stein USPresident\n Ajamu Baraka US Vice-President\n Libertarian\n Gary Johnson US President\n Bill Weld US Vice-President\n ONE SANDERS\n MORE TIME!,1.92264E+15,facebook,65
10/16/16 2:30,2877880,https://facebook.com/334748766589176/posts/1244440558953321,"""The reason people mistrust Hillary\n Clinton IS because they re paying\n attention oGovernor Mike Pence",3.34749E+14,facebook,65
10/22/16 2:30,3109579,https://facebook.com/371655802904606/posts/1203609099709268,Five\n 1. He led the push to shut down\n things\n the government over nationwide.\n d\n Planned Parenthood\n you\n 2. He'd totally outlaw abortion\n should\n 3. He slashed funding for higher\n education for know\n about\n 4. He opposes comprehensive\n immigration reform\n and birthright\n citizenship for many children born\n Gov.\n to immigrant parents.\n Mike\n 5. He signed an anti-LGBT law\n that sparked anational outcry.\n Pence,3.71656E+14,facebook,71
10/30/16 1:10,3373381,https://facebook.com/168753769979032/posts/617022615152143,"Daniel Lin\n Following\n @DLin 71\n PENCE: man faith. it's wrong to help\n Trump become President, then God will tell me\n GOD:\n CBS News\n @CBSNews.\n BREAKING: VP candidate Mike Pence's plane skids off runway at\n NYC's LaGuardia Airport cbsn.ws/2eX4Qdj\n RETWEETS LIKES\n 9,490\n 11,704\n 6:14 PM 27 Oct 2016",1.68754E+14,facebook,73
10/21/16 13:07,3089754,https://facebook.com/134634416635454/posts/1048079645290922,"MIKE PENCE TRIES TO DISPROVE EVOLUTION\n LIVE\n SCIENCE\n ENTHUSIAST\n C-SPAN\n Special order Speeches\n U.S. House\n BY SAYING ""EVOLUTION IS JUST A THEORY""",1.34634E+14,facebook,74
10/26/16 14:03,3178832,https://facebook.com/337378429646615/posts/1293187934065655,There's a reason\n why people\n question the\n trustworthiness of\n Hillary Clinton and\n that's because\n they're paying\n attention\n Mike Pence,3.37378E+14,facebook,78
10/5/16 19:45,3333802,https://facebook.com/334350269994538/posts/1105765766186314,"BEST LINE FROM THE VICE PRESIDENTIAL DEBATE:\n ""There's a reason why people question\n the trustworthiness of Hillary Clinton.\n that\n it and tr\n caused\n ""That's because they're\n paying attention!""\n MIKE PENCE, REPUBLICAN NOMINEE FOR\n VICE PRESIDENT",3.3435E+14,facebook,78
10/6/16 21:11,2707117,https://facebook.com/773674359366143/posts/1108515755882000,TRUMP\n TRUMP\n TRUMP\n PENCE PENCE\n PENCE\n MAKE AMERICA GREAT AGAIN!\n MAKE AMERICA GREAT AGAIN1\n BART N\n U. S. CON GRESS\n Joe Barton com\n MIKT\n 0:22,7.73674E+14,facebook,80
10/21/16 0:50,3474925,https://facebook.com/334748766589176/posts/1249573628440014,IF YOU COULD SAVE JUST ONE\n CHILD'S LIFE WOULD YOU\n TRUMP PENCE 2016,3.34749E+14,facebook,82
10/29/16 6:18,3342055,https://facebook.com/389775321153875/posts/878188955645840,"Mike Pence\n Jezebel\n @mike pence\n Jezebel\n Heavy hearts today. Our beagle of 13\n An October surprise for Mike Pence's\n ears passed away quietly last night\n dog: death bit.ly/2esBav4\n Rest In Peace, Maverick, We will miss\n Ou",3.89775E+14,facebook,86
10/5/16 18:45,3334675,https://facebook.com/198553660818/posts/10154081319460819,At the VP debate\n Mike Pence seemed\n to discover he was\n Donald Trump's\n running mate.,1.98554E+11,facebook,87
